"","Which.of.the.following.best.describes.your.role.","Which.of.the.following.best.describes.your.role....Other..please.specify.","How.many.years.have.you.been.programming","How.many.years.have.you.worked.on.projects.that.are.developed.in.a.geographically.distributed.manner.","How.many.years.have.you.been.working.in.Open.Source.projects","You.work.for","Which..open.source..project.repository.are.you.mainly.contributing.pull.requests.to..e.g..rails.rails...Please.specify.only.one.and.answer.the.remaining.questions.with.this.repository.in.mind....Open.Ended.Response","Why.do.you.contribute.to.this.specific.repository....It.is.my.day.time.job","Why.do.you.contribute.to.this.specific.repository....I.use.this.project.as.part.my.own.projects","Why.do.you.contribute.to.this.specific.repository....I.am.personally.interested.in.the.technology.being.developed","Why.do.you.contribute.to.this.specific.repository....Coding.for.this.project.is.intellectually.stimulating","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.sharpen.my.programming.skills","Why.do.you.contribute.to.this.specific.repository....I.contribute.to.this.project.to.enrich.my.Github.profile.CV","Why.do.you.contribute.to.this.specific.repository....I.like.to.devote.my.free.time.to.a.good.cause","Why.do.you.contribute.to.this.specific.repository....Other..please.specify.","How.many.pull.requests.did.you.submit.to.this.repo.in.the.last.month.","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit..to.the.main.branch","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.commit.to.other.branches","How.do.you.contribute.code.to.the.project....I.have.commit.access.and.contribute.through.branch.to.branch.pull.requests","How.do.you.contribute.code.to.the.project....I.only.contribute.to.the.project.through.pull.requests","How.do.you.contribute.code.to.the.project....Other..please.specify.","I.contribute.pull.requests.containing.exclusively...Source.code","I.contribute.pull.requests.containing.exclusively...Test.code","I.contribute.pull.requests.containing.exclusively...Documentation","I.contribute.pull.requests.containing.exclusively...Source.code...Test.code","I.contribute.pull.requests.containing.exclusively...Source.code...Documentation","I.contribute.pull.requests.containing.exclusively...Test.code...Documentation","I.contribute.pull.requests.containing.exclusively...Source.Code..Test.code.and.Documentation","Before.starting.to.work.on.a.pull.request..I...Communicate.my.changes.to.the.project.core.team","Before.starting.to.work.on.a.pull.request..I...Lookup.project.pull.request.guidelines","Before.starting.to.work.on.a.pull.request..I...Lookup.for.open.issues.related.to.my.changes","Before.starting.to.work.on.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","Before.starting.to.work.on.a.pull.request..I...Check.other.project.branches..or.forks..for.related.features","Before.starting.to.work.on.a.pull.request..I...Check.project.discussions..emails.forums.IRC..for.related.topics","Before.starting.to.work.on.a.pull.request..I...Get.assigned.some.work.by.my.project.leader","Before.starting.to.work.on.a.pull.request..I...Other..please.specify.","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Email","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Issue.tracking..I.open.an.issue.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Pull.request..I.open.a.minimal.pull.request.describing.the.problem.and.the.potential.fix","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....IRC","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Twitter","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Skype.Hangouts.Other.form.of.synchronous.communication","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Face.to.face","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....I.do.not.communicate.my.intended.changes","How.do.you.communicate.the.intended.changes.with.the.project.s.core.team.....Other..please.specify.","Did.you.look.up.for.the.project.s.pull.request.guidelines.at.least.once.","How.do.you.decide.on.the.contents.of.a.pull.request.","How.do.you.decide.on.the.contents.of.a.pull.request....Other..please.specify.","How.do.you.assess.the.quality.of.your.pull.request.before.submitting.it....Open.Ended.Response","When.I.am.ready.to.submit.a.pull.request..I...Format.it.according.to.project.guidelines","When.I.am.ready.to.submit.a.pull.request..I...Run.the.tests.against.it","When.I.am.ready.to.submit.a.pull.request..I...Check.whether.similar.pull.requests.were.processed.recently","When.I.am.ready.to.submit.a.pull.request..I...Check.other.project.branches..or.forks..for.features.related.to.my.pull.request","When.I.am.ready.to.submit.a.pull.request..I...Check.project.discussions.for.topics.related.to.it","When.I.am.ready.to.submit.a.pull.request..I...Other..please.specify.","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.project.roadmap","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.contributor.guidelines","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.issue.tracking.system","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Existence.of.code.review.process","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Large.numbers.of.already.open.pull.requests","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.famous","X.From.hereon..questions.are.not.project.specific..How.do.the.following.factors.affect.your.decision.to.contribute.to.a.project....Project.is.very.active","What.could.projects.do.to.reduce.barriers.for.new.contributors....Open.Ended.Response","What.is.the.biggest.challenge..if.any..you.face.when.contributing.with.pull.requests....Open.Ended.Response","What.kind.of.tools.would.you.expect.research.to.provide.you.with.in.order.to.assist.you.with.contributing.pull.requests....Open.Ended.Response"
"172","Source code contributor","","3 - 6","3 - 6","7 - 10","Open Source Software","exoplatform/platform","It is my day time job","","","Coding for this project is intellectually stimulating","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Always","Often","Always","Often","Often","Always","Always","Always","Always","Always","Occasionally","Occasionally","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","Skype/Hangouts/Other form of synchronous communication","Face to face","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Used ""Atlassian FishEye analysis with Crucible code review""  to create review in my team for all member can review the PR before put to gitbub and run test again.","Never","Always","Never","Never","Never","","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Does not affect me","Does not affect me","","",""
"173","Source code contributor","","3 - 6","3 - 6","3 - 6","The industry","civicrm/civicrm-core","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","Coding for this project is intellectually stimulating","","","I like to devote my free time to a good cause","","11 to 30","","","","I only contribute to the project through pull requests","","Often","Often","Never","Often","Never","Never","Never","Often","Occasionally","Often","Often","Never","Often","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","IRC","","Skype/Hangouts/Other form of synchronous communication","","","Forums","No","I create topic branches for each new feature","","Usually I review it on github through the Http page","Often","Often","Occasionally","Never","Often","","Positively","Positively","Positively","Positively","Negatively","Does not affect me","Positively","Prioritise responding to Pull Requests (not allow them to get stale)","PRs going stale or not being responded to until I have mentally moved on.","One thing that used to be possible on github but seems to be gone is the ability to create a pull request from an individual commit on the github web page (against any branch that it would cleanly apply to). I used to use it a lot but it seemed to disappear"
"174","Source code contributor","","10+","1 - 2","1 - 2","The academia","kesl/khypervisor","","I use this project as part my own projects","I am personally interested in the technology being developed","","","","","","5 to 10","I have commit access and commit  to the main branch","","","","","Always","Often","Often","Often","Often","Often","Often","Often","Often","Often","Always","Always","Always","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","No","I just submit whatever my current branch has","","We use CI server for testing a code before merge.","Often","Always","Often","Often","Often","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Positively","Clean Code and Documentation.","When I wrote a code that is better than reviewer's idea but sometimes it takes too many change in whole code. It comes from wrong design.","Gerrit?"
"175","Source code contributor","","3 - 6","1 - 2","1 - 2","The industry","ericam/susy","","I use this project as part my own projects","","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Never","Never","Never","Never","Always","Always","Always","Often","Often","Often","Never","","Email","","","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","talk to the owner of the repo","Always","Occasionally","Never","Often","Often","","Positively","Positively","Positively","Positively","Does not affect me","Negatively","Does not affect me","good documentation","testing",""
"176","Source code contributor","","10+","3 - 6","10+","The academia","ooici/coi-services","It is my day time job","","I am personally interested in the technology being developed","","I contribute to this project to sharpen my programming skills","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Often","Occasionally","Often","Often","Occasionally","Occasionally","Often","Always","Occasionally","Never","Never","Occasionally","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","","","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find sufficient guidelines","I rebase interactively to clean up history before I do the pull request","","following standard practices in a consistent way and including (self)documentation as much and practically possible.","Always","Always","Never","Never","Often","","Positively","Positively","Positively","Positively","Does not affect me","Positively","Positively","","",""
"177","Project owner","","3 - 6","3 - 6","3 - 6","The industry","jrgifford/delayed_paperclip","","I use this project as part my own projects","I am personally interested in the technology being developed","","I contribute to this project to sharpen my programming skills","I contribute to this project to enrich my Github profile/CV","I like to devote my free time to a good cause","","Less than 5","I have commit access and commit  to the main branch","I have commit access and commit to other branches","I have commit access and contribute through branch-to-branch pull requests","","","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","Often","","Email","Issue tracking: I open an issue describing the problem and the potential fix","","IRC","Twitter","Skype/Hangouts/Other form of synchronous communication","","","","Yes, and I did find guidelines but they were insufficient","I cherry pick commits to another branch and create a pull request from that","","Does it work, meet the guidelines. Etc.","Often","Often","Often","Often","Often","","Does not affect me","Positively","Positively","Does not affect me","Does not affect me","Does not affect me","Does not affect me","","",""
"178","Source code contributor","","3 - 6","1 - 2","1 - 2","The industry","webnotes/wnframework","It is my day time job","I use this project as part my own projects","I am personally interested in the technology being developed","","","","","","Less than 5","","","I have commit access and contribute through branch-to-branch pull requests","","","Always","Occasionally","Often","Often","Often","Never","Never","Often","Often","Often","Often","Often","Always","Never","","Email","","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Atomated Tests, and checking if the modification cover all points in the request (like as Development Guided By Contract)","Occasionally","Occasionally","Occasionally","Occasionally","Always","","Positively","Positively","Positively","Does not affect me","Positively","Does not affect me","Positively","Good documentation, and code more API friendly","Consolidate recurrences of a given request, especially when there are 2 or more issues addressed within a same pull request.","Perhaps a new way of analyzing the requests, to find similarities between branches"
"179","Source code contributor","","10+","7 - 10","7 - 10","The industry","rails/rails","","","","","I contribute to this project to sharpen my programming skills","","","","Less than 5","","","","I only contribute to the project through pull requests","","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Occasionally","Never","Often","Often","Often","Often","Occasionally","Occasionally","","Email","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","Tests and comments.","Occasionally","Occasionally","Often","Often","Often","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Positively","Guidelines","Getting feedback or contact from the repo owner.","Better ways to contact repo owners."
"180","Source code contributor","","7 - 10","7 - 10","7 - 10","The industry","browse-kill-ring/browse-kill-ring","","I use this project as part my own projects","","","","","","It's an emacs customization that I personally use.","Less than 5","I have commit access and commit  to the main branch","","","","","Occasionally","Never","Never","Never","Never","Never","Never","Never","Never","Often","Never","Often","Never","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","I do not communicate my intended changes","","No","Other (please specify)","Topic branches, which I try to clean up as much as possible.","Run code to verify that change behaves as expected. gitk and friends to review individual commits.","Never","Often","Never","Never","Never","no tests available in this repo, but normally I would run tests","Does not affect me","Does not affect me","Positively","Does not affect me","Negatively","Does not affect me","Positively","No idea.","Waiting for response. Learning the codebase. Trying to find a way to change the code in a way that doesn't hurt the architecture/design of the project.","No idea, sorry."
"181","Source code contributor","","3 - 6","1 - 2","3 - 6","Open Source Software","zsh-users/zsh-completions","","","I am personally interested in the technology being developed","","","","","","Less than 5","","","","I only contribute to the project through pull requests","","Always","Never","Never","Occasionally","Occasionally","Never","Never","Never","Always","Occasionally","Occasionally","Never","Often","Never","","","Issue tracking: I open an issue describing the problem and the potential fix","Pull request: I open a minimal pull request describing the problem and the potential fix","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","I run the code myself, and test it manually.","Always","Always","Never","Occasionally","Occasionally","","Does not affect me","Positively","Positively","Does not affect me","Negatively","Positively","Positively","","",""
"182","Source code contributor","","1 - 2","3 - 6","1 - 2","The academia","rails/rails","","I use this project as part my own projects","","","","","","","More than 30","","I have commit access and commit to other branches","","","","Never","Often","Often","Occasionally","Occasionally","Occasionally","Occasionally","Often","Often","Often","Occasionally","Occasionally","Occasionally","Often","","","Issue tracking: I open an issue describing the problem and the potential fix","","","","","","","","Yes, and I did find sufficient guidelines","I create topic branches for each new feature","","testers test the code before merging","Occasionally","Always","Always","Often","Often","","Positively","Positively","Positively","Positively","Does not affect me","Does not affect me","Positively","","",""
